Centroid X µm,Centroid Y µm,DAPI: Cell: Mean,CD34: Cell: Mean,CD31: Cell: Mean,CD4: Cell: Mean,CD8: Cell: Mean,CD21: Cell: Mean,CD68: Cell: Mean,CD38: Cell: Mean,HLA-DR: Cell: Mean,CD3e: Cell: Mean,CD79a: Cell: Mean,Ki67: Cell: Mean,Bcl-2: Cell: Mean,MPO: Cell: Mean,CD20: Cell: Mean
7645.9,2692.1,913.4822,116.0988,2.4941,1290.3202,467.1541,62.5889,2985.8853,274.1067,1985.9921,1336.7391,136.6047,55.0435,6397.0396,53.0158,492.1858
7613.2,2691.4,1016.1223,182.5216,139.2158,1639.6223,71.4424,81.0899,1931.0432,209.1007,393.4928,346.1799,141.5576,198.4568,7091.4209,129.4065,800.223
7575.8,2692.6,1430.8878,189.5707,8.9171,1025.6488,1356.3805,63.4,1624.0342,331.8293,292.4927,1039.0731,228.3659,52.1561,7244.0439,100.1854,1134.317
7581.8,2691.8,1204.2167,628.4487,324.4829,530.8593,154.0646,50.7681,1271.9087,143.4297,260.9886,372.9278,130.1939,47.8707,4270.7603,59.7909,303.9088
7520.2,2692.1,1814.6486,833.7574,204.3416,1664.0446,151.2426,82.7624,1649.9802,274.8267,233.9257,1697.5792,233.6386,67.9802,7547.7378,82.505,539.0891
7568.7,2692.7,1465.8318,175.7991,3.0888,1508.7804,2091.2803,68.6589,1967.4486,467.8925,572.8458,2541.6963,241.6869,70.486,7825.4814,82.2804,946.785
7547.2,2693.1,1883.9137,223.2318,0.6091,2084.2454,2122.4954,91.9682,2033.4863,488.4227,364.7091,3499.5544,420.0182,62.2182,11441.1455,117.4455,1172.3363
7441.1,2692.1,1508.5887,224.5888,0.0093,1360.1869,171.3925,100.8505,1462.1122,270.8318,721.4579,1259.7758,492.3458,48.243,27360.1953,87.215,1470
7554.7,2693,1452.6849,132.9658,1.6575,3189.459,171.8562,78.1164,1418.5753,450.137,243.3014,4702.0615,203.8014,668.5891,8094.9453,83.6096,606.3288
7483.1,2693.2,1724.0609,181.1777,14.8579,3478.8274,1959.0406,80.1168,2341.5532,563.5736,370.5787,4284.9541,196.4264,80.6193,5494.3501,87.3401,279.1269
7691.6,2693.5,1669.6154,178.5874,3.2028,1549.6504,2156.8882,106.4755,3139,362.4196,323.0909,3060.0559,352.3007,42.9371,10812.7549,227.9301,1662.2307
7448.5,2694.3,2010.15,185.0833,0.7333,1886.9833,243.0667,110.45,1937.2667,508.0333,619.7333,1625.4,434.6333,44.9167,11142.417,95.9167,2923.7
7633.3,2694.3,1068.3589,179.5505,33.5749,744.6481,63.0139,77.7003,1559.425,200.9756,337.3937,359.554,328.7247,36.1498,13969.9648,272.9756,1224.0872
7719.5,2694,1271.0763,243,11.8931,1210.3053,797.6107,101.8015,2066.6565,308.313,520.8397,906.9008,491.5954,40.0687,28730.748,199.7481,1922.519
7589,2694.9,1406.7621,275.6784,16.9956,787.0176,210.9251,71.5903,1343.1982,242.7489,440.6476,577.7357,345.0396,43.1145,17555.8105,96.0837,1053.6564
7428.5,2694.3,2512.7952,287.9508,1.877,5562.3032,168.2951,101.7049,1805.5164,654.1967,216.9426,6918.0737,352.8443,74.3689,7380.0981,109.4754,651.1803
7713,2694.2,1384.3928,161.4898,1.6633,1213.5103,2346.3521,123.2143,1328.5358,348.8776,348.2704,2718.5254,383.5102,37.0204,15987.8369,118.3878,2687.3674
7457.9,2694.7,2271.0356,255.8929,0.9762,4492.0654,285.0119,99.0417,1778.9404,475.6964,253.7857,4561.0298,347.0774,73.3452,11939.3867,121.2738,1105.8334
7535.9,2695.1,2140.208,264.9258,79.5693,1524.8168,155.1881,98.7525,2198.5298,447.4158,265.703,1258.7673,366.6733,76.8465,10317.04,96.1089,1269.5297
7595.5,2695.2,1408.058,145.1159,27.1884,909.5073,1476.4058,81.9855,1994.8551,288.5072,299.8261,1447.4492,243.6377,48.4638,10348.5361,108.058,1202.6957
7560.9,2694.9,1523.7372,158.6603,1.8013,3638.5642,225.2244,68.0449,1324.9679,433.0449,309.7692,3948.7244,186.141,368.2115,6009.8589,95.3269,402.4423
7422.1,2695.5,2245.3464,245.639,1.0098,4579.1025,167.0878,96.8341,1601.2927,486.6342,235.5073,5487.5708,299.9561,74.7854,9435.8828,110.3756,771.3951
7659.4,2695.3,1011.0425,437.4275,567.74,608.5275,50.0125,62.29,1362.145,105.0425,318.2525,527.975,76.585,47.3675,4701.9077,55.7,451.77
7697,2695.6,1733.2555,174.0837,2.9692,1266.5066,2271.2378,104.7004,1745.5551,442.3877,366.7269,1862.5507,443.3701,45.2247,14369.7354,121.1101,1759.511
7477.4,2696.1,1721.1527,227.6107,5.7023,2354.061,2892.6411,75.8626,1910.374,446.1298,918.229,3349.2444,215.7252,584.145,5657.7329,123.771,281.6641
7704.9,2695.5,1549.5032,159.6478,0.4088,953.3774,324.0629,105.3019,1418.2139,317.8491,314.8239,679.1195,354.3333,35.6164,11694.0127,83.2264,2423.8428
7601.3,2696.4,1313.7753,148,49.2615,1070.899,316.4908,79.3945,1444.3854,223.8211,320.6468,663.6101,367.1514,26.8991,18676.4961,234.9725,1900.0092
7608.5,2696.2,991.4022,158.9674,83.2283,1632.2391,74.6957,86.6196,1873.8152,263.9565,422.0869,433.8152,127.9783,44.7826,6348.6304,666.9457,659.4565
7438.2,2697.3,1558.7374,214.6257,3.4134,1176.5084,132.6927,85.2067,2287.8213,323.1173,599.3184,848.1453,384.1117,40.8436,18687.291,80.8268,1668.5139
7492.6,2696.9,1836.6902,203.302,3.8667,3006.4197,3199.0942,85.4902,1571.4353,530.6784,307.8157,5346.604,242.9608,71.5294,7102.0747,126.0941,499.8627
7513.8,2696.3,1663.1771,512.6667,25.0365,2533.2083,130.3229,88.4062,1582.0365,343.375,422.0625,4729.854,412.8125,49.7292,16347.6562,101.3594,1187.9844
7542.4,2697.1,1777.6307,225.9773,38.9034,1178.0057,748.5739,86.9148,2634.625,347.6648,528.8239,1404.8011,550.75,55.1307,21329.7559,115.4659,2360.875
7500,2696.6,1825.5828,207.6319,0.7055,2684.9817,583.1166,82.1963,1591.2393,307.0859,328.2393,3105.9939,519.4847,42.4969,17947.1172,126.5031,1944.9386
7669.7,2696.6,1682.8301,183.6798,1.2727,3576.1897,100.253,97.9289,1356.3873,309.3636,306.1107,4009.3123,366.4625,50.7075,16593.4355,93.0909,1102.8854
7444.8,2697.5,1673.7225,218.3757,1.4855,2319.4509,678.5665,90.3815,2324.0232,473.9942,385.1156,3622.1792,348.237,56.1734,10227.0352,92.9364,1421.5491
7529.7,2697.9,1890.8817,204.0914,2.3871,3185.3979,134.957,99.3441,1547.8495,311,234.0108,3400.9355,337.6075,72.4355,14266.29,103.8011,1687.043
7452.5,2697.7,1948.3868,189.781,0.6423,2481.8103,1153.7153,83.6788,2699.3796,553.5109,398.6058,2837.0583,462.4598,223.0584,18255.3574,94.073,1276.0583
7618.2,2697.5,936.3365,124.6303,109.0569,1796.2465,133.4929,60.6635,2452.3223,182.3697,563.9052,423.5545,107.2038,143.5024,5186.3604,74.455,404.3981
7507.8,2697,1662.9642,231.6071,0.1607,1113.3572,336.7143,87.3393,1457.6608,258.8214,486.5,1461.625,619.0714,45.1607,24178.6074,105.9464,1303.1428
7522.9,2697.6,1827.1708,217.0793,1.0732,1918.9634,161.2317,94.0122,1766.311,346.6707,312.189,1920.939,456.8293,55.1524,20979.7676,110.5244,1873.9939
7624.5,2697.3,1085.244,158.5024,146.2153,1826.3158,77.7225,74.5263,1678.2775,158.1818,210.8756,937.8086,136.0431,50.3636,7853.1387,68.3014,566.244
7471.3,2698,1584.8325,216.7225,1.0861,2730.7224,1167.5215,74.3923,2897.9426,415.8995,1251.1818,3476.0862,213.6842,1248.7225,6348.2104,120.7129,435.0096
7686.5,2697.9,1213.4445,97.8272,2.2222,1248.642,498.1482,87.4321,1373.395,392.7778,353.7161,2862.8765,415.8025,31.5432,14761.3086,62.7407,2127.9753
7723.6,2699.3,1699.7478,232.4955,16.1306,2434.5361,807.6622,103.8964,2472.7117,405.009,577.6937,3240.5496,338.9955,62.8829,10269.4014,579.7613,1311.4685
7460.3,2699.8,1457.0555,164.8457,1.0864,2072.4382,160.0309,87,3544.7654,360.7592,605.8642,1596.2222,361.4691,116.0247,25509.5,70.6049,1839.0247
7676.5,2699,1839.7651,192.0492,2.2765,2785.106,107.0379,101.3977,1713.2689,341.0493,251.4356,2813.4849,366.519,53.2727,10057.5264,94.2765,1522.0378
7554.3,2699.3,1990.3367,212.0955,3.1256,4406.8691,374.3819,82.8492,1348.8091,440.7387,203.6985,5604.8843,282.6935,66.9347,9394.3867,83.9497,409.8894
7579.3,2699.9,1481.5468,199.7266,5.9496,1204.5323,1907.7123,62.9353,1642.6691,332.4245,188.9137,1888.0504,139.5899,53.3094,4786.7983,69.8345,508.1583
7561.1,2700.2,1430.88,175.05,2.11,4383.4102,117.34,75.65,1494.21,393.12,352.21,3912.1001,158.11,69.01,6876.9302,103.62,325.95
7483.7,2700.4,2041.5652,233.0311,3.1708,4310.4316,1910.1708,88.7702,1899.1646,476.6832,613.7795,5164.4722,229.9845,142.5745,8383.9844,116.2143,271.9659
7703.5,2701.2,1420.7114,154.1074,14.5503,1080.4967,620.0134,112.9396,1343.6913,350.5503,545.8792,1083.8323,538.8456,33.7248,19941.5293,123.1141,3143.0671
7716.5,2701,1483.3724,210.0251,1.159,1276.8661,779.092,105.2134,1312.3389,361.7615,619.3933,1523.5188,528.3096,39.8326,22842.707,132.0251,2023.0627
7709.4,2700.5,1492.5289,168.7609,0.1667,2306.0217,310.3333,117.5072,1338.6449,294.9203,434.7536,1863.326,474.9493,41.4275,19261.5586,118.1812,2342.2827
7427.7,2700.9,1443.8766,169.3333,2.9918,2661.3003,174.8272,80.2016,3125.5144,463.0576,253.9259,2298.4526,214.5103,52.0782,9958.6338,80.0082,712.6708
7690.8,2701.2,1397.3771,143.4481,0.5355,1255.847,1083.3771,106.4262,1647.3771,365.3825,319.6721,2084.1421,430.5847,32.9945,13089.8965,107.8306,2947.1584
7503.9,2701.4,1979.4896,234.2207,4.0828,1896.1241,2516.2483,84.9931,1817.7725,365.8069,349.3103,3455,435.9172,53.4828,13181.793,226.4276,1773.5034
7510.2,2701.4,1892.5358,236.6857,0.8429,2277.4214,564.4429,82.1214,1526.6357,303.75,340.1286,4786.75,463.8571,55.1857,19713.0508,97.1571,1083.0358
7593.7,2701.3,1211.7173,186.089,16.3141,2168.0891,321.1204,69.6073,1301.9686,324.4398,291.089,3112.8064,229.9372,49.7958,10389.1465,104.8534,921.822
7642.5,2702,1062.6061,139.4735,13.8523,1987.9015,122.1856,73.4432,2056.8145,321.5909,1266.4622,2220.6743,194.3106,43.2462,7668.4546,76.4091,1206.9318
7606.7,2702.6,1042.8796,147.6481,87.787,1986.4028,98.2083,60.2917,2057.5325,301.8148,307.3796,571.2546,152.713,55.6528,5591.2544,1472.3564,622.1204
7683,2702.6,1587.3657,157.4167,1.3056,2746.2964,155.8796,87.7269,1569.9677,397.7963,253.9074,3588.4307,317.6482,223.1852,11495.5137,95.287,1471.875
7697.1,2703.3,1436.1366,177.361,11.8585,1194.6926,523.239,110.0341,1436.6439,388.6927,445.239,1353.2146,549.8536,37.7073,24109.8438,122.0927,2502.6001
7448.8,2703.1,1740.799,242.3299,8.4536,2390.3145,796.0103,80.0309,3656.1545,550.5928,316.8247,2424.9741,342.2938,351.2113,8588.2734,104.3196,2171.4277
7651.1,2703.2,756.4005,402.5875,430.9113,910.53,128.6019,52.7986,1581.2278,108.753,354.8537,970.6714,73.8777,32.3597,3581.6619,56.9856,268.0959
7627.7,2702.4,1343.0375,232.3,16.85,1450.225,108.0875,90.1875,1381.6625,257.075,223.5,716.2875,353.375,52.2375,14324.6123,101.5125,1056
7548,2703.1,1799.7021,249.9118,16.5772,1194.1729,2864.9192,90.1434,1433.239,409.6176,321.1654,2676.8308,462.1728,61.4963,19708.4297,112.9191,1053.9521
7663,2703.4,1130.2863,411.1087,472.4456,864.134,145.2572,79.3297,1395.0978,195.5181,337.5869,715,215.9928,45.558,11127.0576,71.1051,991.5942
7525.9,2703.5,1639.7626,223.9568,1.2158,2126.928,214.5324,83.9928,1229.8274,246.4388,418.4245,2015.8633,376.6834,1031.0216,19293.8203,105.777,1468.0432
7436.4,2703.2,1417.1666,689.3333,185.28,752.02,88.56,56.4067,1911.92,155.9867,323.5733,536.3533,99.28,53.3,4004.0933,43.5533,335.0133
7497.3,2703.4,1840.6794,188.7847,5.6746,4798.8135,641.3684,88.3158,2809.4832,450.2823,335.3589,4525.6362,265.4258,77.2201,9582.8809,225.6651,865.0622
7454.5,2703.8,1642.1547,161.9175,2.0103,3364.1443,299.268,66.4639,9955.1338,685.3093,405.7216,2339.7319,247.9588,1735.9794,7821.2886,76.9794,1400.8969
7517.8,2703.7,1855.6277,230.1662,0.8738,2221.3169,808.5538,86.7323,1453.1293,298.1139,389.6154,3393.9231,424.9077,76.9877,22684.5254,98.08,1352.877
7537.7,2703.4,1681.373,218.5285,26.1917,3335.1763,922.5699,94.0311,2423.0518,398.943,322.6839,3137.2124,310.8446,76.1347,10307.7871,107.715,1630.1606
7442.3,2703.8,1261.0482,1410.2289,761.0482,653.2892,131.3374,64.4217,1368.4097,215.3253,435.6506,554.2169,137.4217,55.8795,4260.6265,62.3133,506.0844
7471.2,2704.2,1443.3123,186.3171,0.5707,2514.8293,621.5561,44.0146,1908.6195,478.8976,1218.2195,1458.1512,230.6585,3581.6975,6656.2534,114.1707,655.8391
7565.9,2703.5,1401.0759,167.8839,17.3438,2982.0447,106.1696,69.7902,1781.2009,503.5982,782.5179,3411.9731,162.8973,55.25,8072.8257,95.0848,561.817
7420.5,2703.8,1567.6212,187.2727,0.5758,1592.697,433.2879,84.6364,1527.7878,322.2954,235.7652,1586.6136,450,45.5152,26423.4082,98.2045,899.6288
7600.5,2704.2,1437.3976,166.3675,55.4217,3582.5361,107.0723,83.6145,1411.6506,329.9277,182.2711,3963.8855,218.2952,50.6566,10314.7412,144.8554,1034.8494
7556.6,2704.5,1700.0275,207.3394,2.6606,3511.679,144.1651,85.4404,1352.7156,427.1651,208.945,3206.0183,282.7339,59.1284,10628.917,112.1009,587.8624
7507.6,2706.2,1822.1223,187.1871,1.1511,1837.4316,689.5756,78.8633,1720.7914,305.3381,276.6115,3085.3381,355.6187,43.6619,13917.7051,89.2086,1548.6475
7481.8,2705.8,2556.5605,259.051,4.6943,4872.8853,1941.1338,95.6752,1696.6625,479.242,219.1083,6433.5986,314.7643,198.4331,7947.083,126.3121,347.0828
7673.4,2706.1,1558.7778,170.4014,2.4767,2328.9929,102.9749,96.0394,1249.7205,375.1864,288.3692,3238.9856,416.3047,245.7778,14402.0713,114.509,2151.509
7489.5,2706.9,1560.3518,161.9749,27.0302,2623.5427,3603.3215,68.3618,3106.5879,460.0352,284.5779,4404.8945,172.2412,1011.5779,6119.3667,87.4573,270.4975
7623.7,2707.3,1168.6317,169.7399,37.7264,1047.1959,358.3615,91.8818,1434.25,266.6149,253.1689,513.2703,430.5507,34.6014,18063.7871,110.4493,2601.3413
7430.8,2707.2,1889.089,391.9738,51.4136,1343.5864,965.5497,74.8063,2780.1204,382.9686,225.0733,1563.8325,237.733,66.8691,4956.8062,99.6492,535.712
7542.8,2707.2,1995.2037,239.7346,17.2654,1975.7654,2788.0679,89.4383,1838.8457,430.5617,190.8457,4106.8271,267.6729,63.7222,7684.7285,104.5,758.0555
7707.9,2707.7,1403.7535,155.8697,0.6761,3096.9824,217.1901,101.1655,1209.514,337.6268,290.6232,3601.3804,333.4683,34.5634,10603.7607,106.0352,2125.4966
7529,2707.6,1188.1892,121.6554,0.5811,1764.5541,330.7567,49.6622,1307.8582,210.4797,135.8513,2036.5,232.1892,3557.7095,9931.0068,92.3041,1028.9121
7640.4,2707.8,1093.3658,108.3537,2.1341,1124.5,290.1829,68.4634,3550.8779,333.7317,737.939,864.9634,192.5,41.4756,9914.915,54.3171,1089.6586
7616.3,2706.8,1256.7478,190.1018,113.0973,1511.9558,2075.1106,89.7168,5971.1372,273.9956,162.1416,1572.9513,237.0841,147.4513,8703.6992,95.708,1057.1549
7596.5,2707.7,1297.7731,280.7647,569.7815,1696.5798,61.5546,67.9832,1267.6218,172.5798,230.0252,2264.6975,115.3782,57.9916,4875.1011,65.7983,342.4538
7579.4,2707.2,1441.9163,164.1229,1.2514,1837.5811,2753.458,68.0168,2447.7375,381.0391,187.0894,3433.866,197.7263,42.5698,7375.7373,86.2067,835.9553
7461.7,2707.8,1535.4453,185.8087,1.1913,1346.9535,1260.0629,74.3771,1556.429,337.8005,349.194,1743.0273,452,84.8552,22731.5605,69.4645,1103.0219
7567,2708.5,1427.6207,258.1954,30.9195,2430.3447,75.5172,67.6322,1490.115,586.2184,298.5287,2929.3562,190.1264,46.4368,9284.8271,88.9195,1340.1724
7423.1,2708.7,1557.8394,110.8601,1.0622,1709.5388,642.6995,79.5648,7785.9688,424.6218,273.0777,1277.4249,344.8135,46.8964,14219.6426,58.1192,938.8497
7632,2708.3,1498.7457,191.8557,18.9389,916.8167,386.9071,90.1394,4897.5845,348.5037,301.643,386.2469,358.5795,45.6112,11453.9561,106.0538,1657.6772
7721,2708.9,1326.0554,474.5121,31.3426,1175.8546,2587.3806,90.5467,1227.6505,412.8062,293.8408,2883.7786,243.8477,41.2318,9068.8369,88.4602,1356.8131
7699.1,2709.2,1051.2333,132.1833,0.5667,1269.5167,127.1,101.8667,1203.6666,270.9417,414.0333,1179.0917,364.875,21.5833,15446.8086,84.7083,2617.8999
7603.9,2709.5,1071.8468,122.1622,42.9009,2043.5676,65.1892,69.1351,2867.0811,289.8108,261.3604,1232.2252,216.6306,41.6306,9935.9912,121.1441,1063.7207
7451.7,2709.1,1701.6239,198.5897,1.7265,2535.5471,438.5043,83.1453,2421.9658,560.6154,314.282,2506.0513,362.0256,74.9316,9579.8037,117.8547,2090.8547
7714.7,2709.5,1229.9884,243.7803,54.8035,2201.1272,1776.9653,105.2832,1266.8151,483.0173,345.763,3404.3584,378.4509,33.8728,15006.8613,105.0636,2245.7688
7517.4,2710.4,1514.4852,178.4142,2.0473,1930.7456,359.4319,79.1775,1697.8934,288.716,231.0592,2190.6213,246.6095,64.7811,10828.3252,97.284,854.1953
7474.5,2710,1981.129,184.0452,3.6,2904.9871,1043.3484,79.329,1786.2838,589.7871,290.1226,3317.4517,201.0193,296.7935,6028.4902,86.8452,246.7806
7556.9,2710.9,1728.7317,236.5894,38.0813,4345.8496,132.3049,84.6098,2792.9958,462.939,386.2968,3970.9958,322.813,57.622,11198.5283,114.8577,1188.8618
7684.8,2710.4,1530.2151,158.9841,0.5139,1593.733,118.1116,97.988,3759.6973,363.8127,359.4502,1163.3785,468.8805,48.7052,21768.0078,96.7052,2278.8127
7500.3,2710.3,2000.1049,199.1965,2.524,3247.5764,1451.5109,81.3537,5901.0566,384.6987,227.0917,5433.7949,223.952,71.8646,6758.8779,99.5895,387.1703
7439.3,2710.3,1595.9504,295.4653,46.7228,936.7921,1313.4851,71.1089,1496.3069,374.297,339.8812,1615.703,393.2376,36.3069,11078.832,104.4356,1588.2871
7574.4,2710.7,1475.093,380.186,8.2636,2414.062,408.1783,71.5581,1940.3411,417.2558,311.8915,3452.2791,246.5426,44.7907,9079.5586,67.876,1490.7985
7445.4,2710.9,1944.1593,255.4542,6.6016,2132.7012,1257.1593,99.5578,1778.9283,487.8645,331.259,2978.5818,405.0797,46.9203,10981.0801,129.2988,2625.1235
7678.9,2710.9,1452.1624,133.0855,0.8718,1356.6495,76.2821,83.0684,1848.0342,399.359,320.1026,597.6581,311.6923,51.6496,14443.5557,59.6154,1496.9829
7479.9,2711.9,2373.0413,259.6881,2.2752,4089.2385,1036.2247,98.2431,1693.3578,459.7706,170.6835,5169.9448,307.7294,96.2706,7025.9634,138.0734,310.7294
7433.7,2711.6,1600.2932,217.8647,11.4286,3000.5715,2143.752,72.7218,4067.5488,441.1504,273.8797,4729.5562,190.8722,42.6692,8203.3613,92.7444,1027.9172
7534.6,2711.4,1486,162.8738,1.4626,2982.5701,235.1963,84.3692,1637.0841,406.2056,178.1589,2523.271,274.5608,109.5234,7910.1494,89.1122,1567.1869
7591,2711.7,1107.3467,327.6356,443.3067,402.3644,33.0089,55.1378,1211.0488,60.44,292.0711,327.2978,46.16,47.1422,3859.9866,27.5867,231.3511
7509.1,2711.7,1763.3646,167.849,2.1406,4552.3281,615.3281,71.2656,1716.0365,403.1458,241.474,7825.146,260.8542,84.3333,11693.5361,70.1458,744.6614
7541,2711.6,1846.585,273.2642,47.3774,1852.3585,686.566,82.0377,2890.0566,468.0189,296.3773,1661.3208,301.2453,64.0189,8999.585,99.717,965.1132
7692.1,2711.5,1454.0602,161.7068,0.3158,1129.7218,317.515,105.2782,1567.2068,329.9699,321.2932,842.9774,422.6241,33.1992,14851.0527,109.9474,2535.5339
7667.7,2712.2,1570.0128,190.345,6.9968,1264.6805,98.3706,114.032,1530.7476,363.4952,390.2492,841.6134,550.3866,39.246,23438.3379,105.3387,2612.6453
7493.2,2712.8,1594.9,162.3765,3.2765,3775.053,825.4177,80.4529,6522.9175,475.7706,529.6235,3690.9646,217.0353,89.0235,9245.3945,112.0824,513.0176
7598.6,2712.8,1252.5583,401.4917,535.35,682.5667,56.0417,61.5833,1520.4083,98.7,265.5083,433.7333,71.5833,48.9917,4322.5835,58.55,288.925
7566.1,2713.2,1638.9784,254.2857,116.0087,2999.7749,111.0563,93.0909,1788.0043,1521.264,234.2035,3679.4631,257.7706,56.6667,10761.8311,130.5195,1168.3593
7657.3,2713,984.6398,602.4005,632.6711,546.3467,86.7785,64.4653,1285.2819,166.3736,308.8926,366.7875,124.0157,45.9306,4156.5615,72.9195,250.2595
7467.4,2713,1709.7847,179.2105,4.6029,2887.7847,2776.8374,86.6172,3050.4451,561.0192,310.8421,4290.2969,201.244,79.4019,6369.3208,101.9234,448.9139
7583,2713.2,1473.005,215.8333,3.5303,1464.207,232.8788,75.7424,3107.4495,317.1212,340.4445,1022.6717,368.3131,45.399,25596.1875,88.3333,1016.1768
7523.2,2713,1462.7153,155.5693,16.2628,2363.5474,1675.657,84.9927,1355.9343,280.1971,273.4525,3661.343,320.8467,332.5912,16221.3281,93.9562,1282.9052
7548.6,2713.9,1646.1895,726.0845,455.6986,943.5137,831.2352,77.3036,2117.8882,261.3082,282.0068,1438.8812,188.7443,65.847,5960.1118,94.7534,319.3699
7638.3,2714.4,1134.0941,144.3937,8.8049,926.2648,295.7979,85.2683,4201.3066,265.8293,436.8328,664.7526,401.9826,41.6794,15900.9551,83.0662,1285.6481
7614.2,2715,1481.2784,206.2941,216.098,1400.0588,459.7843,104.7569,2180.5962,251.1529,269.8157,546.2353,349.3059,50.5569,13776.6475,113.1882,1152.7804
7486.4,2714.9,1868.2103,203.2446,4.7039,3131.927,1168.2061,88.5365,1854.6095,438.5622,333.8283,3570.4421,415.8197,78.5665,15151.2656,117.7382,1040.2404
7647.3,2714.9,1007.2976,353.2232,607.003,582.378,151.3304,59.3393,1257.762,125.2827,315.003,378.2054,105.756,39.747,4504.6934,57.3006,353.6667
7455.7,2715.1,1778.0444,181.2711,4.9378,3685.7734,493.2711,85.5289,3370.1956,560.1956,221.3156,5428.1777,247.9956,67.5378,9463.7686,105.72,811.3111
7527.2,2715.8,1973.3427,210.7022,2.073,3455.1909,533.7416,77.5169,1408.8595,373.2584,237.7191,3831.6909,290.0056,94.0674,9084.6348,86.6124,1082.3595
7539.3,2716.4,1820.7748,295.5604,22.0165,2669.1045,168.5879,83.6758,1688.4561,395.1648,237.7363,2649.8296,335.2802,58.1758,10378.4502,129.3517,872.467
7449.7,2716.5,1596.0343,148.089,2.9589,1965.3424,1200.9863,81.4726,9702.1641,426.4109,245.7192,3010.9863,160.5274,58.5822,6826.144,77.8356,740.2123
7512.6,2716.2,1564.0248,171.6777,3.1405,4458.9092,630.1736,81.5537,2509.4712,398.6529,224.2314,6333.4214,200.4628,55.3884,8718.165,95.4132,511.6116
7703.7,2715.7,1291.7812,175.5,0.5352,1186.6445,1112.9141,132.6055,1236.7227,316.2578,601.4297,1685.6914,383.5195,43.6602,14530.1211,96.4883,2431
7438.9,2716.1,1429.698,190.4832,5.1409,1842.8657,354.9396,73.7047,3442.8657,427.2886,231.2282,1289.4497,201.2886,46.9732,6558.9731,87.1275,909.8121
7575.6,2715.9,1519.1647,116.3647,1.3176,2093.1589,63.7176,68.5235,4779.8999,274.3177,195.1765,1924.2706,141.2294,51.9765,8093.3413,52.2706,805.0353
7620.5,2716.5,1768.5435,190.6,14.8739,1089.1392,98.1435,106.3304,1716.0957,297.7565,527.313,449.0348,604.6261,41.7826,22216.4434,125.0174,2944.8086
7502.6,2716.3,2273.8132,276.2363,4.7473,3705.2527,2274.6814,94.0549,1872.6593,495.2363,220.2198,6042.9067,296.1374,80.2198,7496.6978,150.1319,271.1429
7677.7,2716.8,1337.6488,133.5534,0.2939,959.6603,150.6221,94.9427,1596.7939,299.4962,588.0229,779.9962,495.3893,34.2824,22159.2441,68.2137,2384.5991
8646.7,2696.8,1515.4767,173.9651,40.314,1148.0291,1262.1337,106.564,1980.1279,1448.6744,335.564,1432.5,319.0756,66.2733,14036.1514,354.6279,1040.7035
8640.1,2696.7,2013.4734,206.2722,0.8817,1255.9882,594.3432,90.3609,1472.6213,492.5917,420.2603,1380.5029,528.4023,49.2485,24234.5449,114.6686,1694
8515.2,2697.5,956.5965,120.3977,1.8772,848.0351,99.2515,712.4211,1029.5731,588.4678,854.7252,4960.6372,265.8655,27.3333,12453.7539,110.8304,3209.7837
8719.7,2697.1,1905.8146,173.9435,1.5726,2749.4758,139.1694,60.0081,1567.121,414.0887,475.2661,3179.3872,210,2555.8953,9126.2666,144.4435,573.629
8714.5,2697.4,2197.2515,216.0743,1.6286,3718.4685,141.3714,78.4171,2239.3601,542.3943,456.4,4925.1602,342.88,855.9143,8809.3428,153.7714,499.6343
8621.8,2697.4,1377.3693,210.2154,0,1801.2307,228.0923,92.2615,3735.5693,427.6154,716.9231,1086.0769,328.8462,79.8769,20803.9531,123.1692,1720.9539
8684.3,2696.8,1713.6515,189.3485,2.4855,1727.9087,1760.1909,79.5892,1500.5892,469.112,415.0705,3463.3984,355.9253,29.751,15459.1787,115.1245,2097.9626
8550.3,2698.2,1196.2142,111.9796,0,2336.7312,86.6633,105.2449,1125.7415,372.7347,398.5374,3118.8298,341.3027,27.8605,13229.585,99.5442,2473.9185
8708.2,2698.1,1934.8826,216.915,0.2308,2856.9473,141.6154,89.3522,1748.8665,466.6032,554.1012,2888.4211,366.3887,137.8462,14236.3076,143.5749,882.3522
8569.4,2698.2,1512.3391,206.8077,0.2378,2255.0664,882.1294,101.6084,1526.3811,465.6329,535.7273,2724.3672,375.3287,47.8042,17422.6816,125.1259,1950.0804
8563.7,2699,1380.6827,195.3172,9.5793,2182.8484,111.4621,102.7241,2305.0896,390.2414,619.7448,2081.2,342.2138,35.3379,17283.9043,107.8276,1904.0758
8600.9,2698.7,2033.6368,217.4158,0.2,1668.5316,1073.3948,98.4158,1641.5631,541.0789,564.3105,1576.4843,288.721,233.8053,9384.332,134.0526,765.3105
8588.4,2698.5,2144.9888,220.0226,34.2377,2634.3169,1723.9585,108.4377,1409.5283,544.4528,342.317,5652.1055,384.0717,54.5396,14089.5205,136.1623,1551.8906
8531,2699.4,1246.6871,142.4724,3.0245,1666.0491,93.0307,242.7669,1124.546,428.2209,681.9509,2894.0183,304.6932,34.6994,11831.3193,94.9141,2631.0369
8616.9,2698.9,2047.8049,246.7415,10.5415,3401.2097,2109.5757,97.0927,1589.0488,523.9219,434.6439,4645.6196,449.9268,160.4683,17967.4336,160.9512,1570.3268
