Centroid X µm,Centroid Y µm,DAPI: Cell: Mean,CD34: Cell: Mean,CD31: Cell: Mean,CD4: Cell: Mean,CD8: Cell: Mean,CD21: Cell: Mean,CD68: Cell: Mean,CD38: Cell: Mean,HLA-DR: Cell: Mean,CD3e: Cell: Mean,CD79a: Cell: Mean,Ki67: Cell: Mean,Bcl-2: Cell: Mean,MPO: Cell: Mean,CD20: Cell: Mean
1014.9,3824,1142.4015,42.5946,3.8803,1325.2664,17.8764,42.3707,2413.8611,6.5907,37.9344,491.3436,255.4981,19.9266,5675.5327,89.5598,2498.5984
1102.4,3823.5,924.7485,149.4693,267.6963,1188.5859,14.865,32.2178,3117.0706,2.5675,25.2883,224.5583,121.4601,17.4018,3063.457,111.5337,1834.2914
1094.2,3824.4,1047.0642,430.5348,374.2513,608.4011,33.4225,27.1658,3551.8984,2.016,17.8396,103.016,66.0428,28.2406,2716.8877,199.3102,753.5615
1023.8,3825.8,1204.0977,32.7674,6.7209,1299.3813,15.6326,34.786,2414.9675,1.8605,24.7814,191.0279,185.6372,14.3256,3230.5488,95.5907,1854.507
1041.3,3826.5,1127.067,32.5372,4.3885,891.1917,16.3686,55.578,2804.9551,3.8199,62.5037,181.6743,342.2052,45.3456,4946.2041,149.1958,2808.2063
1071.8,3828,1097.575,59.7571,10.3,1097.9071,743.6893,38.7036,5234.0859,9.3143,29.3857,380.0857,128.3929,49.6964,3359.175,193.2643,1617.7107
1007.2,3832,1412.6807,37.5152,130.2795,1857.4791,288.9563,55.5418,2354.616,41.73,21.8688,565.8784,235.1331,42.1635,4938.0684,123.9468,1762.6768
1062.7,3831.1,1143.6578,42.1066,6.2421,972.3973,573.2474,42.0697,2510.2446,3.3961,31.5921,443.9316,171.7276,294.1092,3279.8762,102.8013,1839.196
1028.5,3831,1316.1129,44.1993,5.8239,809.2292,16.9967,56.5847,2360.3123,1.8339,38.4253,153.4884,445.8871,37.505,5269.3057,119.1694,2470.4087
1015.5,3833.4,1122.3302,34.8804,22.3828,1830.8182,1693.5406,43.0431,2659.8325,1.8421,19.689,632.7751,85.3588,19.1866,2939.3972,160.2249,1336.2632
1033.8,3835.7,944.0148,20.0347,10.4802,759.8366,8.9505,47.4059,2305.2476,12.005,54.2673,448.3119,377.4208,542.9257,5077.2275,196.3515,3098.8613
1023,3838.2,1168.708,48.1144,9.0438,1215.7543,79.6204,45.635,2451.2336,2.7372,52.6472,177.5742,426.2701,25.0754,7831.7373,124.3552,2215.5962
1095,3838,1133.4155,238.8209,583.053,472.5802,327.2622,36.4097,3022.8796,3.2722,25.6519,168.3166,118.4685,159.3582,2960.0344,158.2507,1185.4642
1067.7,3842,977.3173,32.1787,4.9627,989.2773,11.816,29.7733,2431.8401,1.3707,32.28,156.8,191.5093,500.3573,4470.4614,92.616,2037.0453
1105.4,3841,1256.536,104.888,22.456,1389.944,33.2,39.176,2492.792,2.696,49.24,275.888,206.176,24.848,5320.7681,98.688,1988.208
1079.3,3843.5,1146.4307,96.6077,227.5048,755.689,189.256,39.1866,3435.9976,2.0861,38.8397,286.6148,213.2608,41.1986,4401.8853,1090.512,2293.2632
1037.9,3844.3,917.5151,33.161,3.0492,613.1591,17.9564,45.1288,2551.1592,7.9186,25.8485,69.1761,229.286,1277.0454,4433.8125,181.4167,1954.286
1011.6,3843.6,1058.262,36.7198,7.7358,2574.7791,27.4396,46.4351,2343.0273,5.5877,34.5649,664.2551,132.8064,60.5991,3752.4739,105.656,2405.9727
1049,3845.6,1047.5692,26.076,3.6979,1416.6082,14.3645,34.5556,2747.9512,4.7329,36.347,425.7388,200.1559,60.4873,4496.0879,137.9298,1972.1091
1087.6,3847.6,1190.9751,53.6242,65.3882,751.7546,746.323,34.0466,3796.8013,4.5963,27.323,392.6708,190.7422,32.146,2750.5032,178.3106,2012.9316
1025.2,3846.3,1012.7102,42.3184,4.6857,1954.4408,15.1837,46.5347,1978.0082,6.7265,41.6408,380.4163,340.4694,55.5224,10295.1914,114.6245,2351.7388
1102.7,3847.2,1535.134,222.5773,104.9759,1405.4296,31.1168,47.6598,2923.3401,4.1856,30.6564,369.756,191.6598,25.3093,5231.2476,105.622,1451.701
1060.8,3850.1,1049.5322,27.6976,23.6109,830.6956,286.7359,38.5464,3162.3347,3.4536,18.9879,293.5585,150.3246,129.1996,2877.8467,403.2621,1451.4375
1097.2,3851.9,1375.6964,119,19.6733,1097.2542,54.967,49.1188,3144.6006,4.8845,33.1782,300.5611,201.2145,42.5116,3998.439,133.9967,2425.3894
1008.7,3852.3,990.2851,18.0723,13.2766,1659.4298,13.4043,37.817,2387.9233,1.4043,45.5915,300.6298,128.634,302.3489,3361.1873,93.4894,1357.0894
1023.3,3852.9,1253.683,52.4453,12.5283,2052.1584,14.8226,44.6226,2055.1284,7.1547,24.0491,562.5547,312.9019,30.1925,7662.8564,110.883,1527.5283
1015.2,3854.7,1129.6154,30.4408,29.3609,1794.0532,199.2959,39.4408,2086.426,8.5533,27.6331,631.8373,100.3225,196.4615,3179.636,68.2692,646.9379
1031.7,3854.2,947.3102,29.2376,35.9703,1653.7722,13.8977,47.8845,2658.6897,6.8713,40.736,248.5083,239.0561,42.9736,6035.7329,142.5446,3093.9307
1046.4,3855.7,893.4016,21.722,39.8842,1305.9807,82.4942,38.5174,7017.8071,10.7606,75.9189,143.9266,212.4247,31.0656,5454.811,114.7374,2517.915
1053,3856.2,1041.0822,33.343,6.5556,618.372,46.8599,37.971,2378.3816,2.7585,32.2126,79.0338,293.2415,533.6715,7216.6377,112.2899,1708.686
1085.2,3857.8,947.2372,31.2555,5.4872,1978.8577,81.2482,47.9325,3559.418,16.823,47.7007,549.8814,203.9982,104.0712,4180.6914,120.1259,2582.4417
1066.9,3859.4,895.6722,52.0083,6.5556,861.4083,435.7944,39.6194,2272.3667,11.5694,43.7833,243.2278,346.3972,211.7278,5636.9692,224.6583,2981.2112
1039.8,3860.9,1003.1827,39.5609,33.7843,1229.6675,785.071,46.1827,7651.647,12.2716,57.8756,295.6954,227.4848,41.9645,4886.5811,147.3807,2369.9797
1098.7,3861.6,1136.3262,43.3165,5.4556,1547.2877,20.4412,83.5875,2958.5012,6.4341,32.5827,377.0959,331.1463,139.8801,4915.4316,127.0432,2763.0935
1030.2,3861.7,895.2128,18.7606,7.4149,871.0851,16.5957,42.3298,4874.564,2.2979,53.5532,131.0479,188.4574,212.3032,4319.1118,111.2606,2000.6437
1021,3862.4,1102.0286,43.981,9.5368,1708.7268,177.0404,44.6698,2676.8242,11.0356,35.0713,606.7482,163.3207,52.6318,4018.5393,110.2565,1550.4608
1057.3,3862.3,1051.2378,30.1238,4.7883,1144.4365,19.3257,40.1824,3026.4724,2.8111,40.8046,309.6808,281.3029,246.2769,6010.7266,121.5961,2271.8438
1063,3865.8,910.437,39.5704,5.3037,679.0444,674.7852,37.2889,2098.9185,12.9926,54.3778,269.3111,384.0741,39.5704,12171.5557,108.8148,2382.8962
1081.3,3865.5,857.246,28.3804,4.1549,849.3986,784.2825,38.2847,2009.9613,5.8474,34.9795,566.3873,221.6583,285.1071,4445.1914,102.6948,1969.4716
1009.4,3866.5,979.1213,31.2646,10.199,1559.0704,207.6092,44.7524,2333.4563,4.6966,49.8738,334.5947,349.784,250.9126,6599.6675,97.8058,2830.9272
1071.7,3867.1,1177.4171,24.2513,5.7136,539.6985,499.4472,35.1759,1736.6332,0.7085,45.7136,186.5126,272.9146,43.8141,7819.2812,70.5729,2345.7639
1044.6,3870.3,828.7408,64.2906,4.2304,829.6911,55.1597,49.2225,7615.916,7.2382,36.7094,115.5916,156.0026,22.2853,3935.1335,88.7147,1346.7854
1077.5,3873.5,959.8806,22.7692,4.878,488.5464,168.5119,48.8011,2148.6472,2.6817,23.8435,88.1061,191.4801,582.1459,5055.8911,126.2228,1448.9019
1066.2,3872.6,1040.4451,55.6445,6.7919,1393.6127,63.1734,45.7457,2098.8237,6.8786,53.2543,407.0607,306.8237,87.6185,5800.2773,116.6301,2890.1157
1010.3,3873.9,977.4415,22.8604,8.5405,818.8604,11.2928,46.0135,2671.3647,2.6667,63.2252,73.0901,422.3243,270.2433,9874.5586,97.455,2613.2432
1026.4,3873.5,982.6193,36.1776,9.5043,1468.0839,148.4162,39.1605,4759.9448,6.7614,52.9858,268.4844,190.1136,20.2074,7062.916,112.017,1947.0739
1038.5,3874.3,816.4887,16.3383,6.3308,1555.1654,14.8271,44.594,10939.6094,4.7519,79.8421,268.2857,76.609,15.6015,3954.8345,77.3083,1429.6466
1104,3874.2,1138.3212,20.5333,8.7394,1056.4667,7.4,36.1455,2767.1272,3.3212,28.7758,145.5333,256.6182,69.5515,4336.1333,114.9394,2427.0667
1096.9,3874.4,1108.743,41.0698,12.6201,1041.0363,313.9832,51.6871,4025.8491,8.581,48.2542,230.1927,240.2793,39.3184,4227.4858,124.4693,2927.6118
1034.7,3878.5,1067.6582,52.4873,13.1646,2817.2214,32.8228,52.3228,3235.5886,13.5506,29.2405,799.6392,198.1076,38.0633,7308.8164,146.6076,1923.3798
1048,3878.9,941.4988,37.6345,10.0805,1573.8552,44.2483,39.1425,5881.6392,16.3908,61.5356,366.0782,226.5149,16.9885,5402.478,108.5517,2563.9241
1017.5,3879.3,918.4841,37.9164,14.2853,1463.608,15.9308,47.4784,3275.804,7.7233,65.4899,176.2104,305.5101,29.4755,9007.1523,121.5043,2850.51
1068.8,3880.4,1168.9581,55.1788,18.8184,856.0698,48.729,47.8492,2395.0083,9.1536,55.2067,160.2207,356.4804,168.4078,10248.4697,116.2374,3270.0698
1085.4,3881,1030.5795,33.785,18.8505,1128.5608,629.5028,39.4168,2935.7888,6.4093,28.5327,418.4542,200.7682,69.0822,5085.8394,118.8019,1863.3701
1058.8,3881.8,966.8298,37.3865,121.5461,1684.0354,20.3227,36.2482,2858.0815,21.7731,22.1418,325.312,121.273,53.3369,3152.6738,99.6454,1157.5177
1103.1,3883,1059.3369,46.5851,5.2305,1749.8829,28.2908,41.1135,3425.9751,11.2163,31.078,501.3972,212.3582,26.8688,4159.2305,115.1348,2085.9963
1033.6,3885.7,1051.1622,33.6469,33.0351,2398.6995,19.5154,42.136,3167.9561,8.0833,28.8202,546.3289,196.9868,50.2478,4507.2148,138.1228,1994.34
1024,3886.1,1030.3074,36.3659,14.0098,1967.8243,21.7854,47.639,3171.9561,8.9805,57.1463,360.0536,246.7902,37.4244,5634.1758,137.722,2815.3755
1045.3,3887.5,939.5036,29.7754,16.0833,2465.9456,65.3043,51.4891,3894.7209,10.2065,43.75,608.5616,226.6775,130.6051,5202.8262,210.6015,2807.9456
1066.9,3889.8,1492.0638,64.1373,27.2108,1294.0135,111.2166,56.9014,2551.0173,15.8723,42.8085,532.2166,330.2901,109.4178,5890.085,132.6286,2106.3674
1054.3,3889.9,1166.5288,33.734,22.7147,2326.0352,10.9359,39.4519,2180.6602,4.3974,31.2468,657.0673,187.8429,44.5064,3548.1506,303.4808,1964.0897
1078.6,3889.9,1094.7089,33.2711,17.8233,1066.0402,329.5341,46.3956,2634.0161,3.3173,62.5723,244.3615,196.2028,505.9156,4733.4658,112.4538,1644.6707
1019.4,3891.9,897.7333,20.0174,11.7043,995.2319,9.829,34.8435,2486.1768,4.0928,33.1507,120.0319,215.0174,167.6377,4703.4087,121.5304,1805.6986
1092.9,3892.1,1016.3734,40.6795,6.5337,1197.6843,56.0737,45.5753,2527.5049,4.6506,48.851,261.0769,271.4824,154.4263,5458.5703,136.6747,2540.822
1011.4,3891.6,1009.6196,22.7804,17.9647,1686.1216,20,41.2275,2865.2981,6.2431,58.1922,313.0157,227.0353,442.0196,4304.5254,128.1373,3176.2666
1045.8,3895.7,950.1509,29.9654,16.5912,867.6321,14.1006,44.1698,3085.2861,3.2233,35.7579,112.4843,255.9937,194.7233,5356.6382,1392.151,1971.9371
1103.8,3897.1,1426.4705,60.457,5.2876,1456.4032,42.2581,63.3495,2574.9141,5.1774,32.2984,306.2742,332.4435,150.6156,4829.6372,143.4086,2185.7688
1029.6,3896.6,868.5259,22.1035,11.6004,636.4824,12.4493,36.0476,2617.468,14.8841,18.9048,411.7081,175.0083,1441.5569,3949.7102,147.2754,1783.766
1061.5,3898.2,1337.0096,52.2752,9.6544,2173.8911,19.984,54.712,2332.6687,8.8096,34.168,643.5232,280.7424,52.2912,6243.2144,120.3392,1704.1392
1013.6,3898.2,1145.8857,50.4143,15.0786,1059.6,21.95,38.6929,2247.75,2.9571,40.6786,140.4,245.2714,94.2929,6393.3213,125.4786,2324.9644
1078.1,3900.1,989.9308,36.9671,21.327,771.6177,9.1142,36.782,3164.0503,3.8754,48.0017,72.9879,238.1678,32.3426,4913.4517,175.1159,2411.2231
1006.5,3902.2,1007.8826,33.4394,23.6742,1095.3561,22.9924,36.3258,3662.7917,12.2235,61.0341,98.9621,186.1326,43.0303,4135.1362,193.2538,2599.178
1040.1,3902.2,760.282,8.1487,11.8718,1141.5282,4.9282,31.3436,3462.3076,2.8051,40.0051,145.5231,132.6513,35.1538,3242.241,378.318,1441.8359
1016.8,3905,1050.3911,45.7177,12.9184,740.0221,15.7279,42.517,3108.0374,6.0901,55.0238,49.7466,277.6276,21.1037,5883.4458,371.7466,2820.1021
1049.9,3904.1,921.6288,30.0515,4.5773,563.2371,22.4158,38.3814,2119.0688,3.1271,66.6804,77.9588,306.4502,30.4742,7240.8555,137.5842,3037.5222
1102.2,3905.9,1365.0143,62.8371,10.7486,871.8972,571.0943,46.2543,3385.5315,3.1629,25.3743,224.0314,266.1629,204.4343,4766.0942,167.1057,2535.303
1033.6,3905.2,912.2867,23.88,11.5533,1429.54,13.8,41.9267,3423.5066,12.4867,47.82,320.6,200.1467,60.8533,4614.1265,127.9467,2530.3867
1062.3,3906.9,1019.3514,34.0336,9.0258,1252.5323,18.3333,55.1447,2541.031,4.1654,40.6331,324.6848,399.9871,297.0207,8744.7549,101.7003,2487.9482
1094.8,3908.9,978.3179,22.9857,7.1286,792.3679,91.5071,34.0536,3448.3679,2.0393,52.6536,64.1393,199.8929,34.2679,5429.9819,135.1357,2966.4429
1029.9,3912.5,1054.562,45.8424,6.1427,678.2853,20.8449,55.9727,2796.4739,7.4603,54.2829,90.4603,396.0484,22.9876,8391.1943,124.1799,2886.052
1051.8,3914.3,1001.0569,24.0934,10.4784,552.9044,757.1936,59.0387,3850.2368,5.5672,41.4579,366.8542,297.2324,131.8929,5096.271,93.9226,2608.032
1085,3914.6,948.8271,317.6992,406.2481,419.1729,87.218,35.7444,3987.0225,7.9549,17.2256,50.6992,134.1128,25.1504,5086.6543,137.0075,853.0602
1059.4,3915.4,856.7336,35.4925,10.9749,1001.2613,405.4523,35.995,14669.8545,14.397,68.5829,320.6483,187.6834,80.8492,4613.98,110.3819,1880.5527
1076.1,3915.1,1182.2361,300.805,410.1825,621.7782,372.1896,42.7996,3636.2112,4.2594,20.347,232.9696,107.9284,231.2379,3274.5295,105.9517,940.551
1108,3916.7,1177.4888,37.5531,7.836,1235.0804,17.0354,36.2637,4689.8521,2.5723,38.6881,260.8939,233.3569,97.1865,4805.46,174.5305,2594.8811
1009.8,3917.5,1096.6425,35.0606,8.1909,962.8242,32.7152,44.2939,2483.0122,5.4394,38.9212,375.5909,275.0121,20.7091,6432.521,116.8545,2765.9878
1023.5,3921.3,1005.9418,37.3779,14.0872,776.4971,12.9506,38.436,4184.6772,7.8227,54.2674,201.0843,321.2093,20.4448,9048.5557,109.2238,2706.6658
1091.3,3920.8,1165.2903,89.4274,267.9543,1653.9382,9.3629,37.0161,4461.8091,2.0376,36.4919,266.1962,160.5081,20.9624,4199.3091,119.6129,1903.6586
1015.3,3922.5,838.2112,90.8685,13.2629,583.1268,222.1878,51.0798,2044.9766,26.7277,46.6667,281.8592,271.3333,26.5587,6815.4648,106.8216,2527.554
1039.6,3923.2,871.5763,33.0237,6.2441,1875.1932,26.922,45.0712,4984.834,11.9119,66.6542,414.6746,257.9763,63.2305,5787.0474,118.5017,3328.6746
1066.9,3925.3,1038.745,48.3245,102.1656,1632.6622,20.8477,42.5728,4852.3047,16.8046,45.5695,305.5497,157.2649,23.106,3458.1821,118.6093,2505.49
1079.4,3926.6,1167.4434,256.3284,473.1591,1377.7142,58.4904,42.3225,4090.9897,2.3608,24.1546,346.187,94.6082,73.5891,4011.5229,109.7909,612.1178
1046.8,3926.4,789.1299,29.4589,7.3377,625.2078,22.0303,36.0649,4036.6018,7.9091,16.645,192.3203,168.329,1263.9913,5286.541,138.632,1028.342
1060.4,3927.9,993.3694,18.6276,13.2282,1061.8079,23.0541,45.045,7602.7866,3.955,50.3183,206.5616,179.7387,213.021,4226.4385,90.2462,1580.4204
1032.6,3926.5,1064.6589,32.0194,4.5349,972.345,24.0775,42.7248,5740.4614,4.6318,53.6047,236.4264,386.5116,404.4767,7234.9688,126.3721,2959.9922
1098,3930.7,1243.2855,34.7508,4.8944,1185.7689,19.099,52.7459,4650.188,3.3614,50.5858,317.8003,287.5693,29.6947,5254.3418,158.3185,3178.0232
1015.8,3932.2,848.0038,31.0417,13.1591,376.0417,323.6364,29.8447,1628.2273,5.625,23.072,541.6288,166.7538,780.7765,3408.8826,90.5341,1943.5
1027.3,3932.7,1302.3884,56.1451,15.0201,493.5915,921.7523,50.3281,2828.0603,10.0647,51.1786,250.8929,368.0603,621.9286,8489.5361,143.2321,2722.5247
1040.4,3932.4,749.3565,31.4522,3.5304,1431.1826,20.2957,43.6348,2607.5044,6.2261,51.0261,343.0087,375.8174,113.6696,5847.478,138.5478,3084.5566
1036,3937.8,1067.7407,30.0265,4.1349,895.7645,23.5714,39.1984,4555.3413,4.8466,58.1005,140.9603,396.8942,81.8545,8249.0957,119.8148,2653.2222
1058.5,3935.8,1146.127,48.5265,11.0873,1224,143.0609,50.8624,3783.8201,4.8466,48.1534,291.4206,297.7222,266.6482,7484.4204,136.0635,2577.0081
1091.2,3937.8,1251.0909,58.3091,79.2636,510.3977,510.5432,29.6864,3457.9863,3.8932,29.4614,145.1,389.5295,40.2636,6182.8389,124.9977,2797.541
1074.4,3936.6,1018.5788,56.0753,185.2569,775.6027,607.226,34.3322,3363.0171,0.9966,14.9589,335.7979,132.0103,431.8938,4011.3528,99.25,1384.9727
1049.7,3937.3,832.8207,21.9586,5.2828,641.1793,35.1552,48.5621,2776.1516,3.531,41.4448,105.2828,363.3207,461.4483,6101.2446,157.0241,2688.9448
1022.1,3938.6,1203.1351,30.8153,29.8243,1009.8198,1508.4324,56.5991,3026.3064,15.2703,55.7252,817.1171,273.7433,207.455,5713.2749,141.554,3143.9775
1084.6,3940.5,1176.2845,33.3577,109.9187,613.813,921.9512,22.9106,3885.4473,3.2846,7.7561,356.2114,177.2602,170.1626,3784.2764,140.6748,1628.4553
1054.9,3945,1055.6301,28.0982,15.1256,1320.7877,783.3219,37.5023,5242.0615,4.4498,41.589,484.9224,290.7009,265.5662,4454.9111,190.2785,2661.2261
1080,3943.9,1496.0487,61.7978,14.0412,1238.1536,221.0824,42.6367,3998.8726,8.7528,24.0787,382.8427,307.4157,606.2697,5103.8428,164.1685,2872.8428
1044,3943,877.5324,30.375,7.0509,1255.5741,13.3935,32.0972,3980.7083,5.3704,71.963,160.287,423.0139,31.1296,7597.8149,139.8472,2813.0879
1068.9,3943.8,1418.1331,68.5765,8.4479,873.3149,287.0732,49.3526,9002.7539,3.5477,47.9113,268.4789,266.1486,34.9135,6105.9824,153.1463,1665.4634
1102.1,3944.6,984.4763,20.6006,4.2781,636.1509,21.8787,52.145,5486.6895,3.8787,45.3669,55.1331,375.6272,68.568,5184.1895,211.5473,1809.1154
1015.5,3945.7,1252.6156,111.6406,10.9917,968.5474,599.3994,47.5657,4381.6924,15.4609,43.1265,389.6339,297.2546,156.7987,5781.0352,178.6705,1821.4675
1088.1,3948,1168.1382,42.6327,27.0909,676.6618,1262.4655,31.6145,3532.0544,3.4618,18.4073,351.2073,313.7346,57.4727,4971.0874,158.5273,2492.6909
1042.2,3949,964.6192,22.8663,6.4041,1195.814,62.782,42.0698,3642.2791,4.8459,72.1831,94.4012,257.7238,454.7355,5122.7964,131.9448,2235.9768
1026.8,3950.8,1076.139,39.6568,7.8314,2140.2456,27.1775,43.6598,7377.4883,9.4053,59.932,590.9526,230.5828,23.6657,5484.0444,170.3254,2604.0444
1073.1,3952.7,1072.7548,36.5627,3.6103,1014.2662,18.1331,32.7281,5568.7773,4.116,29.5798,130.7605,169.8669,18.4677,4397.5229,132.5133,1673.635
1095.9,3953.9,895.2385,20.1084,4.1653,638.1707,102.6287,40.8049,3160.355,5.3062,49.5312,80.29,426.4661,91.4444,5658.6938,157.8184,2352.5149
1009.1,3955.5,954.3246,43.0154,4.5636,1365.6404,52.8092,41.6228,4119.7959,5.8662,50.3596,389.6579,192.114,30.8311,5190.4648,283.3004,2615.3838
1060.7,3956,919.0422,15.7381,4.4534,747.594,12.0879,44.9244,3949.9824,3.587,70.3146,78.1301,359.7434,37.2496,6399.3691,194.4499,2337.2336
1085.4,3958.2,807.4301,21.1613,4.871,1357.2795,2.0323,29.7957,5110.0859,2.2903,16.957,846.1505,130.0323,24.2581,3483.7849,71.0968,1367.6129
1026.2,3958.5,1165.9279,33.0392,8.2515,1551.3381,19.5979,40.1217,7472.7607,5.8887,44.9629,380.5237,213.7938,29.5113,5850.5898,496.899,2107.1526
1046.5,3957.8,911.9828,27.8778,8.0792,948.3528,22.9294,40.3012,4459.0449,5.5714,49.3993,52.1446,271.1962,500.1859,6375.4233,157.9811,2207.501
1102.9,3962.3,1117.7715,119.4317,15.0032,1535.0508,141.4032,54.5841,6336.4795,20.7206,42.3238,577.5048,258.2571,31.9302,5800.7744,128.0508,1915.7588
1083.4,3963.4,965.28,393.7333,13.9667,1400.9133,160.2733,110,11845.9062,23.0933,113.6267,355.7133,608.2667,103.2133,3438.9468,293.8733,943.4267
1095.2,3963.2,984.4958,25.7603,9.0744,1387.6777,73.5537,30.9835,6374.0742,4.8182,55.3306,127.3636,382.4215,5.5868,11536.1904,134.1736,3714.7024
1074.7,3964,1177.7125,42.8933,3.4014,1739.434,27.7016,35.8101,5455.8931,6.9476,51.8499,541.6293,232.8589,116.2459,6320.6709,142.7957,2270.6509
1056.9,3965.2,838.8293,29.561,14.0549,871.3658,17.9207,43.3902,5763.1099,1.0122,57.0549,75.5061,186.2683,26.7439,4108.9756,1546.2378,2363.5
1033,3966.7,1095.5278,34.2552,20.8333,1239.6423,334.5903,42.2969,3834.2361,2.7847,26.1042,406.868,262.5851,386.1719,6932.4429,351.6371,2577.948
1017.3,3966.6,1204.4683,38.6909,14.3524,1979.3137,429.9722,39.3818,7496.8438,8.0201,41.6321,512.1963,169.2566,29.6244,4609.0215,116.5039,1773.5641
1045.3,3966.8,877.4191,16.3762,12.9214,1154.2142,11.7667,37.3643,8458.7949,2.8381,47.319,81.719,170.1762,62.7952,4260.2451,174.2429,1688.7285
1100.2,3969.9,1250.5724,38.3887,30.9859,1468.7703,1260.3887,109.6502,4247.498,16.3534,38.7456,859.6996,225.9753,119.3922,7366.3252,112.1873,2487.3604
1068.3,3971.2,1091.605,24.1975,9.5309,1854.605,5.4963,37.0691,2827.8372,1.4296,21.3259,688.1432,205.6494,928.0494,4236.6641,176.0889,2477.0889
1058.5,3972.8,926.197,22.2753,4.5556,720.7525,10.4596,36.8384,3275.9292,1.5404,36.0833,69.9116,298.5025,80.9672,6328.4268,411.0732,3475.0935
1091.1,3974.8,1374.8173,40.6971,7.6667,1420.9498,34.6792,51.5179,3925.0789,8.6362,29.5824,377.6667,323.1792,472.9839,5156.7744,179.3674,2595.6899
1007.5,3974.6,1095.1034,37.96,4.7033,1425.3467,168.3567,40.2067,5159.3301,6.8267,43.1433,357,318.3233,32.66,7654.0469,114.1833,2702.6599
1107.8,3975.4,1220.0826,27.4637,26.8185,968.2984,23.6331,42.9778,3166.9011,13.9677,51.1996,475.7077,365.6815,463.879,7994.8042,151.1129,2191.5061
1024.4,3974.6,1502.9814,44.1759,12.1944,1999.3457,561.7407,46.2037,4316.9658,7,21.0648,641.9445,222.7593,103.6574,6424.7686,174.1759,2116.1943
1080.6,3976.3,1011.3502,27.2902,4.3691,1136.6814,12.7129,28.4511,6403.041,5.2397,41.4416,172.9495,222.5173,1047.6814,5268.5396,156.3754,2421.634
1049.9,3978.3,939.8904,28.6783,28.2522,2021.4747,23.1304,39.7861,8344.4785,4.8174,46.8957,299.4383,187.9409,75.52,5819.5859,200.9878,1580.8557
1037.7,3977.8,1115.8259,32.6316,9.5425,2159.6396,21.9575,41.8725,6622.9395,7.4575,45.3502,517.5121,204.5871,303.6984,6342.1436,241.1215,2023.5729
1019,3980.4,1444.0605,54.4719,9.7316,2172.7144,124.4935,51.6364,3812.0867,3.8701,26.8528,499,221.2771,159.4545,4873.5063,140.8268,2174.3767
1029.3,3981,1473.188,48.5638,6.4504,1490.7198,36.9574,47.6879,4952.791,2.6418,39.0816,278.9007,356.6312,210.039,8280.4004,313.6241,2711.8228
1073.6,3982.6,1144.027,28.3962,37.2808,1882.5846,16.1231,50.6923,6088.2383,8.1885,35.9154,388.0154,245.1577,241.2192,5115.769,169.8615,1813.0347
1098,3984.3,1372.9305,55.0694,34.0437,1915.2057,22.0694,50.5938,3374.5476,6.4319,23.9075,418.7995,237.838,177.7661,6139.0977,159.162,1881.8354
1059.6,3985.2,978.1102,29.5805,41.5847,1726.5212,42.6653,34.5636,6791.7202,5.2924,48.1949,91.2415,130.233,43.4407,3604.4153,121.2881,1297.9873
1010.4,3987.6,1314.6986,46.7533,13.2576,1905.1713,571.2527,60.5735,4063.802,9.5188,38.921,480.8481,324.8275,48.243,10010.3594,157.3013,2537.2163
1088.1,3987.3,1330.041,42.1828,8.4476,1192.9939,27.0657,43.1006,3518.8623,8.8172,42.6961,463.7105,312.8788,172.3532,5571.3779,176.2279,2857.228
1034.9,3987.6,1324.8381,34.5851,9.7925,2206.9709,33.1992,51.1992,4939.0537,9.166,27.5768,580.0623,234.6846,195.0373,5746.2778,183.0622,2043.9502
1019.9,3987.5,1335.2434,18.582,5.9841,1134.7142,236.3492,41.0106,3386.3333,0.2857,16.7354,298.2064,216.7725,968.8783,4400.9736,139.9894,1600.9524
1044.5,3989.4,1195.6666,32.3468,10.6711,2253.8726,25.3691,46.8233,9086.917,6.5772,43.2796,441.2975,175.7718,105.1365,4076.4609,177.4586,1689.3042
1027.1,3990.7,1454.124,40.4051,6.0785,1315.6456,137.8987,50.6709,5038.1318,3.9443,41.9519,277.9924,324.676,693.4177,5267.9849,227.119,2452.2456
1078.8,3990.5,1279.1671,37.6411,7.5863,1394.6,21.0795,39.4384,3275.3369,7.063,19.2438,402.8932,250.3123,622.9698,4777.8848,142.789,1808.8384
1062.6,3993.3,1308.4734,44.8442,11.5266,941.9795,347.4771,40.994,3905.3394,6.3841,21.0302,216.3418,299.442,945.6051,5327.2983,155.8056,2154.7271
1103.3,3995.1,1293.1183,50.3705,6.8951,1572.0223,24.4487,42.3192,2892.875,3.1585,37.7902,361.3482,248.4844,62.0223,6778.9087,152.2969,2551.0291
1073.2,3996.3,1090.762,14.5541,7.9091,1074.6753,4.1905,43.2554,2948.4199,1.039,14.2294,330.5498,171.5281,655.7619,5992.3506,135.645,1332.736
1044.8,3997.1,1094.1554,17.7772,75.4249,1976.5233,106.3316,49.7565,4470.8291,1.7047,32.7824,168.9585,143.9171,133.4404,3987.0881,156.2021,1861.1814
1030.1,3998.6,1253.1371,25.7766,11.7462,863.7715,1028.9543,50.066,5173.9287,6.6193,58.2132,357.2589,417.4518,717.5837,8586.1777,320.0812,3312.8528
1036.4,3998,1008.6263,10.2525,5.9646,702.5101,64.4596,41.202,2977.9697,1.5051,25.0808,117.3889,346.1263,1217.899,6361.6162,145.5657,2439.2222
